"agency","Charge_Description_Orig","activityDate","BLOCK_ADDRESS","ZipCode","community","fullAdr","lon","lat"
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","3/21/2015 1:19:00","2600  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2600  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2337715,32.7678102
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/1/2015 2:02:00","2500  BLOCK FELSPAR STREET","92109","SAN DIEGO","2500  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2240652,32.8059133
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 21:59:00","3800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2529324,32.7846264
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 1:11:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 0:36:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 0:25:00","2400  BLOCK GARNET AVENUE","92109","SAN DIEGO","2400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2261833,32.8033395
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 23:55:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 23:55:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 1:30:00","4400  BLOCK CULVER STREET","92109","SAN DIEGO","4400  BLOCK CULVER STREET , SAN DIEGO, CA  92109",-117.2256339,32.8010338
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 3:25:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","POSSESSION OF NARCOTIC CONTROLLED SUBSTANCES (M)","4/11/2015 3:18:00","2400  BLOCK GARNET AVENUE","92109","SAN DIEGO","2400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2261833,32.8033395
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 0:14:00","2900  BLOCK GARNET AVENUE","92109","SAN DIEGO","2900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2177747,32.8064203
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 1:02:00","2800  BLOCK GARNET AVENUE","92109","SAN DIEGO","2800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2189187,32.8061828
"SAN DIEGO","DUI DRUGS (M)","4/4/2015 20:10:00","1300  BLOCK GARNET AVENUE","92109","SAN DIEGO","1300  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2463657,32.7985843
"SAN DIEGO","POSSESS NARCOTIC CONTROLLED SUBSTANCE (F)","4/4/2015 18:55:00","4300  BLOCK DAWES STREET","92109","SAN DIEGO","4300  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2491197,32.7948615
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/4/2015 22:30:00","400  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","400  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2240847,32.7614025
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 0:46:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 0:20:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 0:45:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 1:05:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 1:04:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 2:31:00","2200  BLOCK FELSPAR STREET","92109","SAN DIEGO","2200  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2301345,32.8031623
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 2:14:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/5/2015 2:20:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI DRUGS (M)","4/2/2015 20:10:00","1400  BLOCK QUIVIRA ROAD","92109","SAN DIEGO","1400  BLOCK QUIVIRA ROAD , SAN DIEGO, CA  92109",-117.2416477,32.7637526
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/3/2015 0:18:00","4400  BLOCK HAINES STREET","92109","SAN DIEGO","4400  BLOCK HAINES STREET , SAN DIEGO, CA  92109",-117.242151,32.7975211
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/3/2015 3:05:00","1200  BLOCK HORNBLEND STREET","92109","SAN DIEGO","1200  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2478885,32.7972603
"SAN DIEGO","TAMPER WITH AUTO","4/13/2015 19:00:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","2/22/2015 23:00:00","4400  BLOCK LAMONT STREET","92109","SAN DIEGO","4400  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.2347916,32.7991627
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/28/2015 14:28:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/28/2015 15:30:00","3200  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3200  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2529428,32.7720292
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/27/2015 7:30:00","1300  BLOCK GARNET AVENUE","92109","SAN DIEGO","1300  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2463657,32.7985843
"SAN DIEGO","POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","3/27/2015 22:40:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","3/27/2015 22:45:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/28/2015 12:22:00","3700  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3700  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2535843,32.7824414
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/28/2015 14:00:00","3700  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3700  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2535843,32.7824414
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/7/2015 10:00:00","1400  BLOCK FELSPAR STREET","92109","SAN DIEGO","1400  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2447977,32.7999236
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","4/8/2015 6:01:00","4000  BLOCK FANUEL STREET","92109","SAN DIEGO","4000  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2443928,32.7913569
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/8/2015 9:24:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","3/30/2015 14:00:00","3800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2529324,32.7846264
"SAN DIEGO","BURGLARY/UNSPECIFIED","3/31/2015 18:00:00","3800  BLOCK LAMONT STREET","92109","SAN DIEGO","3800  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.232313,32.7908926
"SAN DIEGO","BURGLARY/UNSPECIFIED","3/26/2015 4:00:00","1200  BLOCK ARCHER STREET","92109","SAN DIEGO","1200  BLOCK ARCHER STREET , SAN DIEGO, CA  92109",-117.2526495,32.8120961
"SAN DIEGO","DISORD CONDUCT/PROSTITUTION","4/8/2015 19:55:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","DISORD CONDUCT/PROSTITUTION","4/8/2015 20:40:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","DISORD CONDUCT/PROSTITUTION","4/8/2015 22:53:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","3/20/2015 0:00:00","800  BLOCK THOMAS AVENUE","92109","SAN DIEGO","800  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.254589,32.7936966
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/29/2015 13:14:00","3200  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3200  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2529428,32.7720292
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/29/2015 14:24:00","700  BLOCK REED AVENUE","92109","SAN DIEGO","700  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.2554188,32.7925303
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/8/2015 22:20:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","MINOR POSSESS ALCOHOL","4/2/2015 21:50:00","1000  BLOCK GARNET AVENUE","92109","SAN DIEGO","1000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2516784,32.7977202
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/2/2015 23:03:00","800  BLOCK CAPISTRANO PLACE","92109","SAN DIEGO","800  BLOCK CAPISTRANO PLACE , SAN DIEGO, CA  92109",-117.2512028,32.7635667
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/2/2015 23:10:00","800  BLOCK CAPISTRANO PLACE","92109","SAN DIEGO","800  BLOCK CAPISTRANO PLACE , SAN DIEGO, CA  92109",-117.2512028,32.7635667
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","4/13/2015 19:44:00","4300  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4300  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2127828,32.7997045
"SAN DIEGO","POSSESS UNLAWFUL PARAPHERNALIA (M)","4/14/2015 11:48:00","1000  BLOCK SAPPHIRE STREET","92109","SAN DIEGO","1000  BLOCK SAPPHIRE STREET , SAN DIEGO, CA  92109",-117.2552434,32.8085942
"SAN DIEGO","POSSESSION OF NARCOTIC CONTROLLED SUBSTANCES (M)","4/14/2015 11:48:00","1000  BLOCK SAPPHIRE STREET","92109","SAN DIEGO","1000  BLOCK SAPPHIRE STREET , SAN DIEGO, CA  92109",-117.2552434,32.8085942
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","4/10/2015 17:00:00","700  BLOCK VENTURA PLACE","92109","SAN DIEGO","700  BLOCK VENTURA PLACE , SAN DIEGO, CA  92109",-117.252618,32.772026
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","4/3/2015 15:20:00","1500  BLOCK GARNET AVENUE","92109","SAN DIEGO","1500  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2426938,32.7994037
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","4/11/2015 19:30:00","4700  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4700  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2564476,32.7996108
"SAN DIEGO","MINOR POSSESS ALCOHOL","4/5/2015 14:35:00","3700  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3700  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2535843,32.7824414
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/4/2015 16:37:00","700  BLOCK OLIVER PLACE","92109","SAN DIEGO","700  BLOCK OLIVER PLACE , SAN DIEGO, CA  92109",-117.2551428,32.7922861
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/5/2015 16:40:00","0  BLOCK MARINERS WAY","92109","SAN DIEGO","0  BLOCK MARINERS WAY , SAN DIEGO, CA  92109",-117.24485,32.7673274
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/4/2015 22:45:00","1000  BLOCK GARNET AVENUE","92109","SAN DIEGO","1000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2516784,32.7977202
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/4/2015 2:55:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","3/28/2015 12:00:00","2900  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","2900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2177747,32.8064203
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","4/2/2015 20:00:00","1800  BLOCK GRAND AVENUE","92109","SAN DIEGO           ","1800  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.236597,32.798767
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/10/2015 23:30:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/11/2015 1:10:00","1000  BLOCK GARNET AVENUE","92109","SAN DIEGO","1000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2516784,32.7977202
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/11/2015 0:50:00","2400  BLOCK GRAND AVENUE","92109","SAN DIEGO","2400  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2256284,32.8011788
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/11/2015 1:40:00","2400  BLOCK GRAND AVENUE","92109","SAN DIEGO","2400  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2256284,32.8011788
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","2/21/2015 23:08:00","1100  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","1100  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.207499,32.7696061
"SAN DIEGO","MINOR CONSUMING ALCOHOL - NOT IN PUBLIC","4/7/2015 3:10:00","5200  BLOCK DAWES STREET","92109","SAN DIEGO","5200  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2537142,32.809834
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/7/2015 23:25:00","3600  BLOCK BAYSIDE WALK","92109","SAN DIEGO","3600  BLOCK BAYSIDE WALK , SAN DIEGO, CA  92109",-117.2514558,32.7804296
"SAN DIEGO","MINOR CONSUMING ALCOHOL - NOT IN PUBLIC","4/7/2015 3:20:00","1100  BLOCK TURQUOISE STREET","92109","SAN DIEGO","1100  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.253676,32.8098368
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/7/2015 23:30:00","3600  BLOCK BAYSIDE LANE","92109","SAN DIEGO","3600  BLOCK BAYSIDE LANE , SAN DIEGO, CA  92109",-117.2517533,32.7804
"SAN DIEGO","POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","4/6/2015 7:00:00","1300  BLOCK LA PALMA STREET","92109","SAN DIEGO","1300  BLOCK LA PALMA STREET , SAN DIEGO, CA  92109",-117.2443036,32.7920044
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/22/2015 17:15:00","4200  BLOCK OCEAN BOULEVARD","92109","SAN DIEGO","4200  BLOCK OCEAN BOULEVARD , SAN DIEGO, CA  92109",-117.2557477,32.7934393
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","3/28/2015 1:07:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","POSSESS MARIJUANA/HASHISH FOR SALE","4/11/2015 20:25:00","700  BLOCK SAN FERNANDO PLACE","92109","SAN DIEGO","700  BLOCK SAN FERNANDO PLACE , SAN DIEGO, CA  92109",-117.252103,32.7676925
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/17/2015 18:12:00","4600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.255794,32.7975325
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","4/17/2015 22:50:00","1500  BLOCK LA PLAYA AVENUE","92109","SAN DIEGO","1500  BLOCK LA PLAYA AVENUE , SAN DIEGO, CA  92109",-117.2393193,32.7883653
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/18/2015 2:50:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","VANDALISM ($400 OR MORE)","4/11/2015 21:10:00","4200  BLOCK FANUEL STREET","92109","SAN DIEGO","4200  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2449335,32.7939131
"SAN DIEGO","VANDALISM ($400 OR MORE)","4/11/2015 13:30:00","1400  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","1400  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2428178,32.7933733
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/14/2015 1:40:00","2600  BLOCK EAST MISSION BAY DRIVE","92109","SAN DIEGO","2600  BLOCK EAST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2092442,32.7806249
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/19/2015 2:45:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/19/2015 2:06:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","5/17/2015 1:53:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","4/7/2015 13:35:00","900  BLOCK AGATE STREET","92109","SAN DIEGO","900  BLOCK AGATE STREET , SAN DIEGO, CA  92109",-117.2577134,32.8100385
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/11/2015 23:43:00","800  BLOCK HORNBLEND STREET","92109","SAN DIEGO","800  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2551911,32.795672
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/12/2015 0:35:00","4300  BLOCK FANUEL STREET","92109","SAN DIEGO","4300  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2454751,32.7956918
"SAN DIEGO","TAMPER WITH AUTO","4/13/2015 19:45:00","3900  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","3900  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.2407794,32.7899715
"SAN DIEGO","DISORDERLY CONDUCT:  DRUGS OR DRUGS WITH ALCOHOL","4/21/2015 10:43:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/11/2015 0:27:00","2400  BLOCK GRAND AVENUE","92109","SAN DIEGO","2400  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2256284,32.8011788
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/11/2015 3:15:00","4500  BLOCK INGRAHAM STREET","92109","SAN DIEGO","4500  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2408716,32.7997938
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/15/2015 1:17:00","4400  BLOCK FIGUEROA BOULEVARD","92109","SAN DIEGO","4400  BLOCK FIGUEROA BOULEVARD , SAN DIEGO, CA  92109",-117.2178448,32.8024594
"SAN DIEGO","POSSESS/MANUFACTURE/SELL DANGEROUS WEAPON/EXPLOSIVES/ETC","4/16/2015 15:55:00","800  BLOCK PISMO COURT","92109","SAN DIEGO","800  BLOCK PISMO COURT , SAN DIEGO, CA  92109",-117.2525053,32.7833691
"SAN DIEGO","POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","4/1/2015 22:50:00","4600  BLOCK NOYES STREET","92109","SAN DIEGO","4600  BLOCK NOYES STREET , SAN DIEGO, CA  92109",-117.2319916,32.8027429
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/19/2015 2:10:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL 0.08 PERCENT","4/19/2015 1:40:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/19/2015 1:40:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/19/2015 0:15:00","4200  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4200  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2115335,32.7980515
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/14/2015 23:56:00","4000  BLOCK GRESHAM STREET","92109","SAN DIEGO","4000  BLOCK GRESHAM STREET , SAN DIEGO, CA  92109",-117.2423559,32.7918611
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","4/15/2015 2:15:00","4300  BLOCK KENDALL STREET","92109","SAN DIEGO","4300  BLOCK KENDALL STREET , SAN DIEGO, CA  92109",-117.2362853,32.7976914
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/16/2015 22:37:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/16/2015 22:44:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/11/2015 23:37:00","800  BLOCK HORNBLEND STREET","92109","SAN DIEGO","800  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2551911,32.795672
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/15/2015 22:10:00","3000  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3000  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2349784,32.7735073
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/16/2015 21:18:00","4000  BLOCK FANUEL STREET","92109","SAN DIEGO","4000  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2443928,32.7913569
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/17/2015 4:08:00","3500  BLOCK DEL REY STREET","92109","SAN DIEGO","3500  BLOCK DEL REY STREET , SAN DIEGO, CA  92109",-117.2135944,32.8023778
"SAN DIEGO","DISORDERLY CONDUCT:  DRUGS OR DRUGS WITH ALCOHOL","4/23/2015 6:45:00","4400  BLOCK BAYARD STREET","92109","SAN DIEGO","4400  BLOCK BAYARD STREET , SAN DIEGO, CA  92109",-117.2531274,32.7951305
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","4/23/2015 8:30:00","4300  BLOCK OCEAN BOULEVARD","92109","SAN DIEGO","4300  BLOCK OCEAN BOULEVARD , SAN DIEGO, CA  92109",-117.2557477,32.7934393
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER (F)","4/16/2015 8:08:00","4600  BLOCK LAMONT STREET","92109","SAN DIEGO","4600  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.2363856,32.8025552
